"GeneSymbol","Class","GeneSymbolClass"
"Gm12238","lncRNA","Gm12238_lncRNA"
"Mir7652","miRNA","Mir7652_miRNA"
"Glra1","protein_coding","Glra1_protein_coding"
"Gm12236","lncRNA","Gm12236_lncRNA"
"Gm12237","processed_pseudogene","Gm12237_processed_pseudogene"
"Gm12239","lncRNA","Gm12239_lncRNA"
"Nmur2","protein_coding","Nmur2_protein_coding"
"Gm12240","processed_pseudogene","Gm12240_processed_pseudogene"
"Gm24253","snoRNA","Gm24253_snoRNA"
"Gm12241","processed_pseudogene","Gm12241_processed_pseudogene"
"Gm22603","snoRNA","Gm22603_snoRNA"
"Gria1","protein_coding","Gria1_protein_coding"
"Gm12242","processed_pseudogene","Gm12242_processed_pseudogene"
"Fam114a2","protein_coding","Fam114a2_protein_coding"
"Mfap3","protein_coding","Mfap3_protein_coding"
"Gm12243","lncRNA","Gm12243_lncRNA"
"4933424L21Rik","lncRNA","4933424L21Rik_lncRNA"
"Galnt10","protein_coding","Galnt10_protein_coding"
"4933426K07Rik","lncRNA","4933426K07Rik_lncRNA"
"Gm24582","snRNA","Gm24582_snRNA"
"n-R5s69","rRNA","n-R5s69_rRNA"
"2010001A14Rik","lncRNA","2010001A14Rik_lncRNA"
"Sap30l","protein_coding","Sap30l_protein_coding"
"Hand1","protein_coding","Hand1_protein_coding"
"Gm12244","processed_pseudogene","Gm12244_processed_pseudogene"
"Gm12245","processed_pseudogene","Gm12245_processed_pseudogene"
"Gm26025","misc_RNA","Gm26025_misc_RNA"
"Gm12249","lncRNA","Gm12249_lncRNA"
"Larp1","protein_coding","Larp1_protein_coding"
"Gm12248","protein_coding","Gm12248_protein_coding"
"Gm12247","processed_pseudogene","Gm12247_processed_pseudogene"
"Cnot8","protein_coding","Cnot8_protein_coding"
"Gemin5","protein_coding","Gemin5_protein_coding"
"Gm12246","lncRNA","Gm12246_lncRNA"
"Mrpl22","protein_coding","Mrpl22_protein_coding"
"Gm12250","processed_pseudogene","Gm12250_processed_pseudogene"
"Igtp","protein_coding","Igtp_protein_coding"
"Irgm2","protein_coding","Irgm2_protein_coding"
"AL928857.1","unitary_pseudogene","AL928857.1_unitary_pseudogene"
"4930438A08Rik","protein_coding","4930438A08Rik_protein_coding"
"Zfp692","protein_coding","Zfp692_protein_coding"
"Zfp672","protein_coding","Zfp672_protein_coding"
"1700047K16Rik","lncRNA","1700047K16Rik_lncRNA"
"Sh3bp5l","protein_coding","Sh3bp5l_protein_coding"
"Lypd8","protein_coding","Lypd8_protein_coding"
"Gm12251","processed_pseudogene","Gm12251_processed_pseudogene"
"Gm12252","processed_pseudogene","Gm12252_processed_pseudogene"
"1810065E05Rik","protein_coding","1810065E05Rik_protein_coding"
"Gm12253","protein_coding","Gm12253_protein_coding"
"Lypd9","protein_coding","Lypd9_protein_coding"
"Olfr30","protein_coding","Olfr30_protein_coding"
"Olfr333-ps1","transcribed_unprocessed_pseudogene","Olfr333-ps1_transcribed_unprocessed_pseudogene"
"Olfr332","protein_coding","Olfr332_protein_coding"
"Olfr331","protein_coding","Olfr331_protein_coding"
"Gm12254","processed_pseudogene","Gm12254_processed_pseudogene"
"Olfr330","protein_coding","Olfr330_protein_coding"
"Gm12255","processed_pseudogene","Gm12255_processed_pseudogene"
"Olfr329-ps","protein_coding","Olfr329-ps_protein_coding"
"Olfr328","protein_coding","Olfr328_protein_coding"
"Olfr224","protein_coding","Olfr224_protein_coding"
"Olfr326-ps1","unprocessed_pseudogene","Olfr326-ps1_unprocessed_pseudogene"
"Olfr325","protein_coding","Olfr325_protein_coding"
"Olfr324","protein_coding","Olfr324_protein_coding"
"2210407C18Rik","protein_coding","2210407C18Rik_protein_coding"
"Olfr323","protein_coding","Olfr323_protein_coding"
"Trim58","protein_coding","Trim58_protein_coding"
"Olfr322","protein_coding","Olfr322_protein_coding"
"Gm22599","snoRNA","Gm22599_snoRNA"
"Olfr320","protein_coding","Olfr320_protein_coding"
"Gm12570","processed_pseudogene","Gm12570_processed_pseudogene"
"Olfr319","protein_coding","Olfr319_protein_coding"
"Olfr318","protein_coding","Olfr318_protein_coding"
"Olfr317","protein_coding","Olfr317_protein_coding"
"Olfr316","protein_coding","Olfr316_protein_coding"
"Olfr315","protein_coding","Olfr315_protein_coding"
"Olfr314","protein_coding","Olfr314_protein_coding"
"Fam183b","protein_coding","Fam183b_protein_coding"
"Olfr313","protein_coding","Olfr313_protein_coding"
"Olfr312","protein_coding","Olfr312_protein_coding"
"Olfr311","protein_coding","Olfr311_protein_coding"
"Gm12258","protein_coding","Gm12258_protein_coding"
"Gm12259","lncRNA","Gm12259_lncRNA"
"2810021J22Rik","protein_coding","2810021J22Rik_protein_coding"
"Zfp39","protein_coding","Zfp39_protein_coding"
"Gm12256","lncRNA","Gm12256_lncRNA"
"Gm12257","lncRNA","Gm12257_lncRNA"
"Btnl10","protein_coding","Btnl10_protein_coding"
"Rnf187","protein_coding","Rnf187_protein_coding"
"Hist3h2ba","protein_coding","Hist3h2ba_protein_coding"
"Hist3h2bb-ps","processed_pseudogene","Hist3h2bb-ps_processed_pseudogene"
"Hist3h2a","protein_coding","Hist3h2a_protein_coding"
"Trim17","protein_coding","Trim17_protein_coding"
"Gm44313","miRNA","Gm44313_miRNA"
"Gm12260","unprocessed_pseudogene","Gm12260_unprocessed_pseudogene"
"2310058D17Rik","lncRNA","2310058D17Rik_lncRNA"
"Trim11","protein_coding","Trim11_protein_coding"
"Obscn","protein_coding","Obscn_protein_coding"
"Gm10435","lncRNA","Gm10435_lncRNA"
"Iba57","protein_coding","Iba57_protein_coding"
"Gjc2","protein_coding","Gjc2_protein_coding"
"Guk1","protein_coding","Guk1_protein_coding"
"2610507I01Rik","lncRNA","2610507I01Rik_lncRNA"
"Mrpl55","protein_coding","Mrpl55_protein_coding"
"Gm10434","pseudogene","Gm10434_pseudogene"
"2310033P09Rik","protein_coding","2310033P09Rik_protein_coding"
"Arf1","protein_coding","Arf1_protein_coding"
"Wnt3a","protein_coding","Wnt3a_protein_coding"
"Wnt9a","protein_coding","Wnt9a_protein_coding"
"Gm24756","miRNA","Gm24756_miRNA"
"Prss38","protein_coding","Prss38_protein_coding"
"Gm15755","lncRNA","Gm15755_lncRNA"
"Snap47","protein_coding","Snap47_protein_coding"
"Jmjd4","protein_coding","Jmjd4_protein_coding"
"Zfp867","protein_coding","Zfp867_protein_coding"
"Gm12263","processed_pseudogene","Gm12263_processed_pseudogene"
"Gm12262","processed_pseudogene","Gm12262_processed_pseudogene"
"Zkscan17","protein_coding","Zkscan17_protein_coding"
"4933439C10Rik","lncRNA","4933439C10Rik_lncRNA"
"Nlrp3","protein_coding","Nlrp3_protein_coding"
"Olfr222","protein_coding","Olfr222_protein_coding"
"Gm12261","processed_pseudogene","Gm12261_processed_pseudogene"
"Olfr223","protein_coding","Olfr223_protein_coding"
"Gm5027","unprocessed_pseudogene","Gm5027_unprocessed_pseudogene"
"Olfr225","polymorphic_pseudogene","Olfr225_polymorphic_pseudogene"
"Mprip","protein_coding","Mprip_protein_coding"
"1700007J10Rik","lncRNA","1700007J10Rik_lncRNA"
"Gm12264","lncRNA","Gm12264_lncRNA"
"Pld6","protein_coding","Pld6_protein_coding"
"Flcn","protein_coding","Flcn_protein_coding"
"Gm16062","lncRNA","Gm16062_lncRNA"
"Gm24939","rRNA","Gm24939_rRNA"
"Cops3","protein_coding","Cops3_protein_coding"
"Nt5m","protein_coding","Nt5m_protein_coding"
"Gm12714","lncRNA","Gm12714_lncRNA"
"1810063I02Rik","lncRNA","1810063I02Rik_lncRNA"
"Med9os","lncRNA","Med9os_lncRNA"
"Med9","protein_coding","Med9_protein_coding"
"Rasd1","protein_coding","Rasd1_protein_coding"
"Pemt","protein_coding","Pemt_protein_coding"
"Gm27511","misc_RNA","Gm27511_misc_RNA"
"Rai1","protein_coding","Rai1_protein_coding"
"4930412M03Rik","lncRNA","4930412M03Rik_lncRNA"
"Srebf1","protein_coding","Srebf1_protein_coding"
"Mir6921","miRNA","Mir6921_miRNA"
"Mir6922","miRNA","Mir6922_miRNA"
"Tom1l2","protein_coding","Tom1l2_protein_coding"
"Gm12265","lncRNA","Gm12265_lncRNA"
"Gm27711","miRNA","Gm27711_miRNA"
"Gm12266","processed_pseudogene","Gm12266_processed_pseudogene"
"Drc3","protein_coding","Drc3_protein_coding"
"Atpaf2","protein_coding","Atpaf2_protein_coding"
"Gid4","protein_coding","Gid4_protein_coding"
"Gm12268","processed_pseudogene","Gm12268_processed_pseudogene"
"Gm12267","processed_pseudogene","Gm12267_processed_pseudogene"
"Drg2","protein_coding","Drg2_protein_coding"
"Myo15","protein_coding","Myo15_protein_coding"
"Alkbh5","protein_coding","Alkbh5_protein_coding"
"Gm12622","processed_pseudogene","Gm12622_processed_pseudogene"
"Gm12628","unprocessed_pseudogene","Gm12628_unprocessed_pseudogene"
"Gm26837","lncRNA","Gm26837_lncRNA"
"Gm12623","processed_pseudogene","Gm12623_processed_pseudogene"
"Gm12621","unprocessed_pseudogene","Gm12621_unprocessed_pseudogene"
"Gm12627","unprocessed_pseudogene","Gm12627_unprocessed_pseudogene"
"Gm12613","unprocessed_pseudogene","Gm12613_unprocessed_pseudogene"
"Gm12614","unprocessed_pseudogene","Gm12614_unprocessed_pseudogene"
"Gm12615","unprocessed_pseudogene","Gm12615_unprocessed_pseudogene"
"Gm12626","processed_pseudogene","Gm12626_processed_pseudogene"
"Gm12625","unprocessed_pseudogene","Gm12625_unprocessed_pseudogene"
"Gm12619","unprocessed_pseudogene","Gm12619_unprocessed_pseudogene"
"Gm12624","unprocessed_pseudogene","Gm12624_unprocessed_pseudogene"
"Gm12612","processed_pseudogene","Gm12612_processed_pseudogene"
"Gm12616","unprocessed_pseudogene","Gm12616_unprocessed_pseudogene"
"Gm12620","processed_pseudogene","Gm12620_processed_pseudogene"
"Gm12617","processed_pseudogene","Gm12617_processed_pseudogene"
"Llgl1","protein_coding","Llgl1_protein_coding"
"Flii","protein_coding","Flii_protein_coding"
"Mief2","protein_coding","Mief2_protein_coding"
"Mir5100","miRNA","Mir5100_miRNA"
"Gm23341","snRNA","Gm23341_snRNA"
"Top3a","protein_coding","Top3a_protein_coding"
"Smcr8","protein_coding","Smcr8_protein_coding"
"Shmt1","protein_coding","Shmt1_protein_coding"
"Gm24945","snoRNA","Gm24945_snoRNA"
"Gm12611","processed_pseudogene","Gm12611_processed_pseudogene"
"Gm12618","processed_pseudogene","Gm12618_processed_pseudogene"
"Dhrs7b","protein_coding","Dhrs7b_protein_coding"
"Tmem11","protein_coding","Tmem11_protein_coding"
"Gm26534","lncRNA","Gm26534_lncRNA"
"Natd1","protein_coding","Natd1_protein_coding"
"Map2k3os","lncRNA","Map2k3os_lncRNA"
"Map2k3","protein_coding","Map2k3_protein_coding"
"Kcnj12","protein_coding","Kcnj12_protein_coding"
"Tnfrsf13b","protein_coding","Tnfrsf13b_protein_coding"
"Gm12269","processed_pseudogene","Gm12269_processed_pseudogene"
"Usp22","protein_coding","Usp22_protein_coding"
"Rps13-ps5","processed_pseudogene","Rps13-ps5_processed_pseudogene"
"Aldh3a1","protein_coding","Aldh3a1_protein_coding"
"Aldh3a2","protein_coding","Aldh3a2_protein_coding"
"Slc47a2","protein_coding","Slc47a2_protein_coding"
"Gm25929","snRNA","Gm25929_snRNA"
"Slc47a1","protein_coding","Slc47a1_protein_coding"
"Gm45605","lncRNA","Gm45605_lncRNA"
"Gm12271","processed_pseudogene","Gm12271_processed_pseudogene"
"Rnf112","protein_coding","Rnf112_protein_coding"
"Mfap4","protein_coding","Mfap4_protein_coding"
"Mapk7","protein_coding","Mapk7_protein_coding"
"B9d1os","lncRNA","B9d1os_lncRNA"
"B9d1","protein_coding","B9d1_protein_coding"
"Epn2","protein_coding","Epn2_protein_coding"
"Gm12272","lncRNA","Gm12272_lncRNA"
"Grap","protein_coding","Grap_protein_coding"
"Slc5a10","protein_coding","Slc5a10_protein_coding"
"Fam83g","protein_coding","Fam83g_protein_coding"
"Prpsap2","protein_coding","Prpsap2_protein_coding"
"Ulk2","protein_coding","Ulk2_protein_coding"
"A530017D24Rik","lncRNA","A530017D24Rik_lncRNA"
"Gm26964","lncRNA","Gm26964_lncRNA"
"Akap10","protein_coding","Akap10_protein_coding"
"Gm23721","snRNA","Gm23721_snRNA"
"Gm12273","lncRNA","Gm12273_lncRNA"
"Specc1","protein_coding","Specc1_protein_coding"
"Gm12274","processed_pseudogene","Gm12274_processed_pseudogene"
"Adora2b","protein_coding","Adora2b_protein_coding"
"Zswim7","protein_coding","Zswim7_protein_coding"
"Ttc19","protein_coding","Ttc19_protein_coding"
"Gm12275","processed_pseudogene","Gm12275_processed_pseudogene"
"Ncor1","protein_coding","Ncor1_protein_coding"
"Gm12276","processed_pseudogene","Gm12276_processed_pseudogene"
"Pigl","protein_coding","Pigl_protein_coding"
"Gm12278","lncRNA","Gm12278_lncRNA"
"Gm12949","lncRNA","Gm12949_lncRNA"
"Cenpv","protein_coding","Cenpv_protein_coding"
"Gm12279","lncRNA","Gm12279_lncRNA"
"Ubb","protein_coding","Ubb_protein_coding"
"Gm12280","lncRNA","Gm12280_lncRNA"
"Trpv2","protein_coding","Trpv2_protein_coding"
"2410006H16Rik","lncRNA","2410006H16Rik_lncRNA"
"Snord49b","snoRNA","Snord49b_snoRNA"
"Snord49a","snoRNA","Snord49a_snoRNA"
"Snord65","snoRNA","Snord65_snoRNA"
"Lrrc75a","protein_coding","Lrrc75a_protein_coding"
"Lrrc75aos2","lncRNA","Lrrc75aos2_lncRNA"
"Lrrc75aos1","lncRNA","Lrrc75aos1_lncRNA"
"Mmgt2","protein_coding","Mmgt2_protein_coding"
"Gm12281","processed_pseudogene","Gm12281_processed_pseudogene"
"Zfp287","protein_coding","Zfp287_protein_coding"
"Gm27194","lncRNA","Gm27194_lncRNA"
"Wsb2-ps","processed_pseudogene","Wsb2-ps_processed_pseudogene"
"Zfp286","protein_coding","Zfp286_protein_coding"
"Gm10428","protein_coding","Gm10428_protein_coding"
"Zfp286os","lncRNA","Zfp286os_lncRNA"
"Gm24151","snoRNA","Gm24151_snoRNA"
"Trim16","protein_coding","Trim16_protein_coding"
"Fbxw10","protein_coding","Fbxw10_protein_coding"
"Tvp23b","protein_coding","Tvp23b_protein_coding"
"Tvp23bos","lncRNA","Tvp23bos_lncRNA"
"Cdrt4os2","lncRNA","Cdrt4os2_lncRNA"
"Cdrt4","protein_coding","Cdrt4_protein_coding"
"Cdrt4os1","lncRNA","Cdrt4os1_lncRNA"
"Tekt3","protein_coding","Tekt3_protein_coding"
"Pmp22","protein_coding","Pmp22_protein_coding"
"B430319H21Rik","lncRNA","B430319H21Rik_lncRNA"
"Gm12285","processed_pseudogene","Gm12285_processed_pseudogene"
"Gm12286","processed_pseudogene","Gm12286_processed_pseudogene"
"B130011K05Rik","lncRNA","B130011K05Rik_lncRNA"
"Gm12287","processed_pseudogene","Gm12287_processed_pseudogene"
"Gm12288","processed_pseudogene","Gm12288_processed_pseudogene"
"Hmgb1-ps3","processed_pseudogene","Hmgb1-ps3_processed_pseudogene"
"Hs3st3b1","protein_coding","Hs3st3b1_protein_coding"
"Cox10","protein_coding","Cox10_protein_coding"
"9630013K17Rik","lncRNA","9630013K17Rik_lncRNA"
"Gm12289","lncRNA","Gm12289_lncRNA"
"2810001G20Rik","lncRNA","2810001G20Rik_lncRNA"
"Gm12290","lncRNA","Gm12290_lncRNA"
"Hs3st3a1","protein_coding","Hs3st3a1_protein_coding"
"Gm24275","miRNA","Gm24275_miRNA"
"Gm12291","processed_pseudogene","Gm12291_processed_pseudogene"
"Gm12292","lncRNA","Gm12292_lncRNA"
"Elac2","protein_coding","Elac2_protein_coding"
"Arhgap44","protein_coding","Arhgap44_protein_coding"
"Gm12294","processed_pseudogene","Gm12294_processed_pseudogene"
"Gm25991","miRNA","Gm25991_miRNA"
"1700086D15Rik","protein_coding","1700086D15Rik_protein_coding"
"Gm12293","processed_pseudogene","Gm12293_processed_pseudogene"
"Myocd","protein_coding","Myocd_protein_coding"
"Gm12295","lncRNA","Gm12295_lncRNA"
"Gm26128","snRNA","Gm26128_snRNA"
"Map2k4","protein_coding","Map2k4_protein_coding"
"Mir744","miRNA","Mir744_miRNA"
"Zkscan6","protein_coding","Zkscan6_protein_coding"
"Dnah9","protein_coding","Dnah9_protein_coding"
"Gm12296","lncRNA","Gm12296_lncRNA"
"Shisa6","protein_coding","Shisa6_protein_coding"
"Gm12297","processed_pseudogene","Gm12297_processed_pseudogene"
"Gm12298","lncRNA","Gm12298_lncRNA"
"Pirt","protein_coding","Pirt_protein_coding"
"Tmem238l","protein_coding","Tmem238l_protein_coding"
"Gm12299","lncRNA","Gm12299_lncRNA"
"Tmem220","protein_coding","Tmem220_protein_coding"
"Adprm","protein_coding","Adprm_protein_coding"
"Sco1","protein_coding","Sco1_protein_coding"
"Myh3","protein_coding","Myh3_protein_coding"
"Mir6923","miRNA","Mir6923_miRNA"
"2310065F04Rik","lncRNA","2310065F04Rik_lncRNA"
"Myh2","protein_coding","Myh2_protein_coding"
"9430073C21Rik","lncRNA","9430073C21Rik_lncRNA"
"Myh1","protein_coding","Myh1_protein_coding"
"Myhas","lncRNA","Myhas_lncRNA"
"Myh4","protein_coding","Myh4_protein_coding"
"Myh8","protein_coding","Myh8_protein_coding"
"Myh13","protein_coding","Myh13_protein_coding"
"Gm26476","misc_RNA","Gm26476_misc_RNA"
"Gas7","protein_coding","Gas7_protein_coding"
"Gm12301","lncRNA","Gm12301_lncRNA"
"Glp2r","protein_coding","Glp2r_protein_coding"
"Rcvrn","protein_coding","Rcvrn_protein_coding"
"Gsg1l2","protein_coding","Gsg1l2_protein_coding"
"Dhrs7c","protein_coding","Dhrs7c_protein_coding"
"Usp43","protein_coding","Usp43_protein_coding"
"9130017K11Rik","lncRNA","9130017K11Rik_lncRNA"
"Cfap52","protein_coding","Cfap52_protein_coding"
"Stx8","protein_coding","Stx8_protein_coding"
"Gm12303","processed_pseudogene","Gm12303_processed_pseudogene"
"Gm26157","rRNA","Gm26157_rRNA"
"Gm12304","processed_pseudogene","Gm12304_processed_pseudogene"
"C78197","lncRNA","C78197_lncRNA"
"Ntn1","protein_coding","Ntn1_protein_coding"
"Mir6406","miRNA","Mir6406_miRNA"
"Gm12305","lncRNA","Gm12305_lncRNA"
"Pik3r5","protein_coding","Pik3r5_protein_coding"
"Pik3r6","protein_coding","Pik3r6_protein_coding"
"Mfsd6l","protein_coding","Mfsd6l_protein_coding"
"Ccdc42os","lncRNA","Ccdc42os_lncRNA"
"Ccdc42","protein_coding","Ccdc42_protein_coding"
"Myh10","protein_coding","Myh10_protein_coding"
"Ndel1","protein_coding","Ndel1_protein_coding"
"Rnf222","protein_coding","Rnf222_protein_coding"
"Rpl26","protein_coding","Rpl26_protein_coding"
"Gm22608","snRNA","Gm22608_snRNA"
"Odf4","protein_coding","Odf4_protein_coding"
"Arhgef15","protein_coding","Arhgef15_protein_coding"
"Slc25a35","protein_coding","Slc25a35_protein_coding"
"Rangrf","protein_coding","Rangrf_protein_coding"
"Pfas","protein_coding","Pfas_protein_coding"
"Mir3062","miRNA","Mir3062_miRNA"
"Gm25819","snRNA","Gm25819_snRNA"
"Ctc1","protein_coding","Ctc1_protein_coding"
"Aurkb","protein_coding","Aurkb_protein_coding"
"9330160F10Rik","lncRNA","9330160F10Rik_lncRNA"
"Borcs6","protein_coding","Borcs6_protein_coding"
"Tmem107","protein_coding","Tmem107_protein_coding"
"Snord118","snoRNA","Snord118_snoRNA"
"Gm12306","processed_pseudogene","Gm12306_processed_pseudogene"
"Gm25371","snRNA","Gm25371_snRNA"
"Vamp2","protein_coding","Vamp2_protein_coding"
"Per1","protein_coding","Per1_protein_coding"
"9130213A22Rik","lncRNA","9130213A22Rik_lncRNA"
"Hes7","protein_coding","Hes7_protein_coding"
"Aloxe3","protein_coding","Aloxe3_protein_coding"
"Alox12b","protein_coding","Alox12b_protein_coding"
"Alox8","protein_coding","Alox8_protein_coding"
"Gucy2e","protein_coding","Gucy2e_protein_coding"
"Gm23194","snRNA","Gm23194_snRNA"
"Cntrobos","lncRNA","Cntrobos_lncRNA"
"Cntrob","protein_coding","Cntrob_protein_coding"
"Trappc1","protein_coding","Trappc1_protein_coding"
"Kcnab3","protein_coding","Kcnab3_protein_coding"
"Kcnab3os","lncRNA","Kcnab3os_lncRNA"
"Rnf227","protein_coding","Rnf227_protein_coding"
"Chd3","protein_coding","Chd3_protein_coding"
"Gm22442","scaRNA","Gm22442_scaRNA"
"Cyb5d1","protein_coding","Cyb5d1_protein_coding"
"Naa38","protein_coding","Naa38_protein_coding"
"Tmem88","protein_coding","Tmem88_protein_coding"
"Kdm6b","protein_coding","Kdm6b_protein_coding"
"Kdm6bos","lncRNA","Kdm6bos_lncRNA"
"Dnah2","protein_coding","Dnah2_protein_coding"
"Dnah2os","lncRNA","Dnah2os_lncRNA"
"Gm27493","miRNA","Gm27493_miRNA"
"Efnb3","protein_coding","Efnb3_protein_coding"
"Wrap53","protein_coding","Wrap53_protein_coding"
"Trp53","protein_coding","Trp53_protein_coding"
"Atp1b2","protein_coding","Atp1b2_protein_coding"
"Shbg","protein_coding","Shbg_protein_coding"
"Sat2","protein_coding","Sat2_protein_coding"
"Gm12308","processed_pseudogene","Gm12308_processed_pseudogene"
"Gm12309","processed_pseudogene","Gm12309_processed_pseudogene"
"Fxr2","protein_coding","Fxr2_protein_coding"
"Mir467f","miRNA","Mir467f_miRNA"
"Sox15","protein_coding","Sox15_protein_coding"
"Mpdu1","protein_coding","Mpdu1_protein_coding"
"Mir1934","miRNA","Mir1934_miRNA"
"Cd68","protein_coding","Cd68_protein_coding"
"Eif4a1","protein_coding","Eif4a1_protein_coding"
"Gm24029","snoRNA","Gm24029_snoRNA"
"Gm25835","snoRNA","Gm25835_snoRNA"
